User ID,Subscription Type,BASIC,STANDARD,,,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
1504,Standard,398,23,2,733,,11,30-06-22,6/7/2023,Spain,32,Male,Smart TV,1 Month
1505,Basic,398,23,2,733,,12,30-06-22,5/7/2023,Italy,30,Male,Laptop,1 Month
1506,Premium,397,22,2,763,,10,29-06-22,5/7/2023,Spain,47,Male,Smartphone,1 Month
1507,Standard,397,23,2,806,,15,30-06-22,4/7/2023,Spain,28,Female,Tablet,1 Month
1508,Basic,397,23,2,807,,11,24-06-22,5/7/2023,United States,49,Male,Laptop,1 Month
1509,Standard,396,23,2,807,,12,25-06-22,4/7/2023,Canada,50,Male,Smartphone,1 Month
1510,Premium,396,23,1,807,,11,25-06-22,7/7/2023,United States,33,Male,Smart TV,1 Month
1511,Basic,396,23,1,807,,13,26-06-22,4/7/2023,United States,50,Male,Smart TV,1 Month
1512,Premium,395,23,1,846,,10,27-06-22,6/7/2023,Canada,28,Female,Smart TV,1 Month
1513,Standard,395,24,1,818,,12,29-06-22,6/7/2023,United Kingdom,41,Male,Smartphone,1 Month
1514,Basic,395,25,1,818,,12,1/7/2022,7/7/2023,Australia,30,Female,Smartphone,1 Month
1515,Standard,394,24,1,788,,10,3/7/2022,4/7/2023,Germany,32,Male,Smart TV,1 Month
1516,Premium,394,24,1,833,,15,12/7/2022,7/7/2023,France,50,Male,Laptop,1 Month
1517,Basic,394,25,1,869,,11,15-07-22,5/7/2023,Brazil,28,Female,Smart TV,1 Month
1518,Standard,393,25,1,841,,13,19-07-22,7/7/2023,Mexico,45,Male,Smart TV,1 Month
1519,Premium,393,25,1,841,,14,27-07-22,5/7/2023,Spain,31,Male,Tablet,1 Month
1520,Basic,393,25,1,882,,11,29-07-22,6/7/2023,Italy,27,Female,Smartphone,1 Month
1521,Premium,392,24,1,855,,11,6/8/2022,5/7/2023,Spain,49,Male,Tablet,1 Month
1522,Basic,392,25,1,855,,10,13-08-22,6/7/2023,Spain,32,Female,Laptop,1 Month
1523,Standard,391,24,1,823,,13,14-08-22,5/7/2023,United States,38,Male,Smart TV,1 Month
1524,Standard,391,24,1,823,,11,20-08-22,7/7/2023,Canada,39,Male,Smartphone,1 Month
1525,Basic,391,25,0,823,,14,24-08-22,4/7/2023,United States,50,Female,Tablet,1 Month
1526,Premium,390,24,0,773,,10,28-08-22,6/7/2023,United States,51,Male,Tablet,1 Month
1527,Basic,390,24,0,822,,15,5/9/2022,5/7/2023,Canada,32,Female,Smart TV,1 Month
1528,Standard,389,24,0,819,,12,10/9/2022,7/7/2023,United Kingdom,45,Female,Smart TV,1 Month
1529,Premium,389,24,0,774,,12,11/9/2022,4/7/2023,Australia,31,Female,Laptop,1 Month
1530,Basic,389,24,0,787,,12,14-09-22,6/7/2023,Germany,44,Male,Smartphone,1 Month
1531,Premium,388,24,0,827,,12,21-09-22,5/7/2023,France,30,Female,Tablet,1 Month
1532,Basic,388,24,0,848,,13,26-09-22,7/7/2023,Brazil,44,Female,Tablet,1 Month
1533,Standard,387,23,0,834,,10,30-09-22,3/7/2023,Mexico,37,Male,Tablet,1 Month
1534,Standard,387,24,0,834,,14,2/10/2022,6/7/2023,Spain,30,Female,Tablet,1 Month
1535,Basic,387,24,0,804,,12,6/10/2022,5/7/2023,Italy,31,Female,Smart TV,1 Month
1536,Premium,386,23,0,773,,15,7/10/2022,6/7/2023,Spain,31,Female,Laptop,1 Month
1537,Basic,386,24,0,742,,15,9/10/2022,6/7/2023,Spain,44,Male,Tablet,1 Month
1538,Standard,385,23,0,776,,10,11/10/2022,5/7/2023,United States,44,Female,Smart TV,1 Month
1539,Premium,385,24,0,732,,14,12/10/2022,5/7/2023,Canada,34,Male,Laptop,1 Month
1540,Basic,385,24,0,732,,12,16-10-22,6/7/2023,United States,42,Male,Laptop,1 Month
1541,Premium,384,23,0,759,,15,17-10-22,7/7/2023,United States,33,Male,Smartphone,1 Month
1542,Basic,384,24,0,808,,11,21-10-22,7/7/2023,Canada,35,Male,Smart TV,1 Month
1543,Standard,383,23,0,843,,15,23-10-22,6/7/2023,United Kingdom,34,Female,Laptop,1 Month
1544,Standard,383,24,0,809,,14,25-10-22,5/7/2023,Australia,47,Male,Tablet,1 Month
1545,Basic,383,24,0,809,,13,27-10-22,6/7/2023,Germany,43,Female,Laptop,1 Month
1546,Premium,382,23,0,815,,13,29-10-22,8/7/2023,France,43,Male,Smart TV,1 Month
1547,Basic,382,24,0,866,,13,1/11/2022,5/7/2023,Brazil,35,Female,Smartphone,1 Month
1548,Standard,381,23,0,831,,13,4/11/2022,6/7/2023,Mexico,39,Male,Tablet,1 Month
1549,Premium,381,24,0,831,,10,4/11/2022,6/7/2023,Spain,39,Male,Tablet,1 Month
1550,Basic,381,24,0,831,,11,4/11/2022,7/7/2023,Italy,49,Female,Smart TV,1 Month
1551,Premium,380,23,0,827,,14,5/11/2022,4/7/2023,Spain,30,Male,Tablet,1 Month
1552,Basic,380,24,0,827,,12,2/11/2022,5/7/2023,Spain,31,Female,Tablet,1 Month
1553,Standard,379,23,0,796,,12,3/11/2022,6/7/2023,United States,39,Male,Tablet,1 Month
1554,Standard,379,24,0,842,,14,30-10-22,6/7/2023,Canada,30,Female,Laptop,1 Month
1555,Basic,379,24,0,842,,13,31-10-22,4/7/2023,United States,43,Female,Smartphone,1 Month
1556,Premium,378,23,0,831,,10,14-10-22,5/7/2023,United States,29,Female,Smartphone,1 Month
1557,Basic,378,24,0,802,,14,26-09-22,5/7/2023,Canada,46,Male,Smart TV,1 Month
1558,Standard,377,23,0,837,,15,17-09-22,6/7/2023,United Kingdom,35,Male,Smartphone,1 Month
1559,Premium,377,24,0,878,,12,16-09-22,3/7/2023,Australia,30,Male,Tablet,1 Month
1560,Basic,377,24,0,910,,12,12/9/2022,7/7/2023,Germany,39,Female,Smart TV,1 Month
1561,Premium,376,23,0,912,,14,12/9/2022,6/7/2023,France,41,Male,Laptop,1 Month
1562,Basic,376,24,0,948,,12,29-08-22,5/7/2023,Brazil,27,Male,Smartphone,1 Month
1563,Standard,375,23,0,948,,15,25-08-22,3/7/2023,Mexico,42,Male,Laptop,1 Month
1564,Standard,375,24,0,978,,11,15-08-22,6/7/2023,Spain,45,Female,Tablet,1 Month
1565,Basic,375,24,0,973,,10,11/8/2022,7/7/2023,Italy,36,Female,Smart TV,1 Month
1566,Premium,374,23,0,983,,12,10/8/2022,6/7/2023,Spain,35,Male,Laptop,1 Month
1567,Basic,374,24,0,1013,,13,26-07-22,4/7/2023,Spain,38,Male,Smartphone,1 Month
1568,Standard,373,23,0,1013,,14,19-07-22,6/7/2023,United States,41,Female,Smart TV,1 Month
1569,Premium,373,24,0,972,,10,17-07-22,6/7/2023,Canada,43,Male,Tablet,1 Month
1570,Basic,373,24,0,972,,13,17-07-22,6/7/2023,United States,44,Male,Tablet,1 Month
1571,Basic,372,23,0,1023,,10,17-07-22,4/7/2023,United States,35,Male,Tablet,1 Month
1572,Basic,371,23,0,1023,,13,11/7/2022,6/7/2023,Canada,39,Male,Laptop,1 Month
1573,Standard,370,22,0,1023,,15,7/7/2022,5/7/2023,United Kingdom,43,Male,Smart TV,1 Month
1574,Premium,370,23,0,1068,,10,7/7/2022,6/7/2023,Australia,36,Male,Smart TV,1 Month
1575,Basic,370,23,0,1068,,11,8/7/2022,5/7/2023,Germany,49,Female,Laptop,1 Month
1576,Basic,369,22,0,1019,,12,6/7/2022,8/7/2023,France,29,Female,Smartphone,1 Month
1577,Premium,368,22,0,1041,,10,3/7/2022,4/7/2023,Brazil,45,Male,Tablet,1 Month
1578,Standard,368,22,0,1041,,11,30-06-22,6/7/2023,Mexico,44,Female,Laptop,1 Month
1579,Standard,368,23,0,1039,,11,27-06-22,4/7/2023,Spain,40,Female,Smart TV,1 Month
1580,Basic,368,23,0,1047,,15,26-06-22,8/7/2023,Italy,51,Female,Smart TV,1 Month
1581,Premium,367,22,0,996,,15,27-06-22,5/7/2023,Spain,30,Female,Smart TV,1 Month
1582,Standard,367,23,0,966,,14,28-06-22,8/7/2023,Spain,50,Male,Smart TV,1 Month
1583,Basic,367,23,0,966,,12,30-06-22,6/7/2023,United States,39,Male,Tablet,1 Month
1584,Standard,366,23,0,993,,11,2/7/2022,7/7/2023,Canada,51,Male,Tablet,1 Month
1585,Premium,366,23,0,993,,10,5/7/2022,5/7/2023,United States,42,Male,Laptop,1 Month
1586,Basic,366,23,0,993,,12,11/7/2022,7/7/2023,United States,34,Female,Tablet,1 Month
1587,Premium,365,23,0,959,,12,18-07-22,6/7/2023,Canada,28,Male,Tablet,1 Month
1588,Standard,365,24,0,991,,15,25-07-22,7/7/2023,United Kingdom,43,Male,Tablet,1 Month
1589,Basic,365,25,0,1042,,11,28-07-22,6/7/2023,Australia,27,Female,Tablet,1 Month
1590,Standard,364,24,0,1055,,13,5/8/2022,8/7/2023,Germany,49,Female,Smart TV,1 Month
1591,Premium,364,24,0,1006,,14,9/8/2022,5/7/2023,France,35,Female,Laptop,1 Month
1592,Basic,364,25,0,971,,10,14-08-22,6/7/2023,Brazil,34,Male,Tablet,1 Month
1593,Standard,363,25,0,971,,14,15-08-22,5/7/2023,Mexico,28,Male,Smartphone,1 Month
1594,Premium,363,25,0,971,,15,16-08-22,7/7/2023,Spain,49,Female,Tablet,1 Month
1595,Basic,363,25,0,964,,12,25-08-22,4/7/2023,Italy,51,Female,Tablet,1 Month
1596,Premium,362,24,1,913,,13,27-08-22,6/7/2023,Spain,36,Male,Laptop,1 Month
1597,Basic,362,25,1,953,,13,6/9/2022,6/7/2023,Spain,37,Male,Smart TV,1 Month
1598,Standard,361,24,1,999,,11,8/9/2022,7/7/2023,United States,48,Male,Laptop,1 Month
1599,Standard,361,24,1,1038,,13,13-09-22,4/7/2023,Canada,45,Female,Smart TV,1 Month
1600,Basic,361,25,1,1034,,11,15-09-22,6/7/2023,United States,39,Male,Tablet,1 Month
1601,Premium,360,24,1,1034,,14,19-09-22,5/7/2023,United States,39,Male,Smartphone,1 Month
1602,Basic,360,24,1,1034,,15,22-09-22,7/7/2023,Canada,46,Female,Smart TV,1 Month
1603,Standard,359,24,1,988,,13,24-09-22,6/7/2023,United Kingdom,30,Female,Smartphone,1 Month
1604,Premium,359,24,1,958,,10,30-09-22,6/7/2023,Australia,32,Female,Smartphone,1 Month
1605,Basic,359,24,1,926,,11,3/10/2022,5/7/2023,Germany,39,Male,Laptop,1 Month
1606,Premium,358,24,1,926,,15,8/10/2022,7/7/2023,France,35,Female,Smartphone,1 Month
1607,Basic,358,24,1,941,,15,9/10/2022,7/7/2023,Brazil,41,Female,Smartphone,1 Month
1608,Standard,357,23,1,900,,11,12/10/2022,8/7/2023,Mexico,32,Female,Smart TV,1 Month
1609,Standard,357,24,1,868,,14,15-10-22,6/7/2023,Spain,41,Female,Smart TV,1 Month
1610,Basic,357,24,1,859,,14,17-10-22,6/7/2023,Italy,36,Female,Smart TV,1 Month
1611,Premium,356,23,2,823,,15,19-10-22,7/7/2023,Spain,49,Male,Laptop,1 Month
1612,Basic,356,24,2,823,,11,22-10-22,9/7/2023,Spain,30,Female,Smartphone,1 Month
1613,Standard,355,23,2,842,,15,23-10-22,6/7/2023,United States,40,Female,Smartphone,1 Month
1614,Premium,355,24,3,802,,13,27-10-22,7/7/2023,Canada,46,Female,Tablet,1 Month
1615,Basic,355,24,3,794,,11,28-10-22,6/7/2023,United States,30,Female,Smart TV,1 Month
1616,Premium,354,23,3,802,,10,1/11/2022,8/7/2023,United States,48,Male,Laptop,1 Month
1617,Basic,354,24,3,802,,11,4/11/2022,5/7/2023,Canada,50,Male,Tablet,1 Month
1618,Standard,353,23,3,802,,11,5/11/2022,6/7/2023,United Kingdom,27,Male,Smart TV,1 Month
1619,Standard,353,24,3,802,,14,4/11/2022,7/7/2023,Australia,51,Female,Laptop,1 Month
1620,Basic,353,24,3,784,,11,5/11/2022,7/7/2023,Germany,38,Male,Smartphone,1 Month
1621,Premium,352,23,3,784,,10,4/11/2022,5/7/2023,France,39,Male,Laptop,1 Month
1622,Basic,352,24,3,784,,12,5/11/2022,5/7/2023,Brazil,45,Female,Smart TV,1 Month
1623,Standard,351,23,3,778,,12,3/11/2022,6/7/2023,Mexico,29,Male,Laptop,1 Month
1624,Premium,351,24,3,778,,13,31-10-22,7/7/2023,Spain,35,Male,Smartphone,1 Month
1625,Basic,351,24,3,778,,10,26-10-22,4/7/2023,Italy,51,Female,Smart TV,1 Month
1626,Premium,350,23,3,727,,11,16-10-22,6/7/2023,Spain,51,Male,Smart TV,1 Month
1627,Basic,350,24,3,769,,15,16-10-22,7/7/2023,Spain,42,Female,Smartphone,1 Month
1628,Standard,349,23,3,762,,13,17-09-22,6/7/2023,United States,48,Female,Laptop,1 Month
1629,Standard,349,24,3,714,,14,12/9/2022,4/7/2023,Canada,40,Male,Smart TV,1 Month
1630,Basic,349,24,3,762,,13,13-09-22,7/7/2023,United States,39,Male,Smart TV,1 Month
1631,Premium,348,23,3,762,,14,9/9/2022,7/7/2023,United States,44,Male,Laptop,1 Month
1632,Basic,348,24,3,762,,14,3/9/2022,6/7/2023,Canada,27,Female,Laptop,1 Month
1633,Standard,347,23,3,735,,11,31-08-22,5/7/2023,United Kingdom,35,Male,Tablet,1 Month
1634,Premium,347,24,3,783,,14,25-08-22,7/7/2023,Australia,45,Male,Smart TV,1 Month
1635,Basic,347,24,3,783,,12,15-08-22,7/7/2023,Germany,33,Male,Tablet,1 Month
1636,Premium,346,23,3,783,,10,16-08-22,7/7/2023,France,32,Female,Smart TV,1 Month
1637,Basic,346,24,3,751,,11,28-07-22,5/7/2023,Brazil,51,Female,Laptop,1 Month
1638,Standard,345,23,3,700,,10,28-07-22,6/7/2023,Mexico,40,Female,Tablet,1 Month
1639,Standard,345,24,3,660,,15,22-07-22,6/7/2023,Spain,47,Male,Laptop,1 Month
1640,Basic,345,24,3,701,,13,19-07-22,6/7/2023,Italy,42,Male,Smart TV,1 Month
1641,Premium,344,23,3,701,,10,16-07-22,6/7/2023,Spain,41,Male,Tablet,1 Month
1642,Basic,344,24,3,743,,12,15-07-22,9/7/2023,Spain,43,Male,Tablet,1 Month
1643,Standard,343,23,3,770,,11,16-07-22,5/7/2023,United States,42,Female,Tablet,1 Month
1644,Premium,343,24,3,769,,14,9/7/2022,6/7/2023,Canada,28,Male,Smartphone,1 Month
1645,Basic,343,24,2,810,,12,7/7/2022,5/7/2023,United States,40,Female,Laptop,1 Month
1646,Basic,342,23,2,770,,15,7/7/2022,9/7/2023,United States,46,Female,Tablet,1 Month
1647,Basic,341,23,2,752,,11,6/7/2022,5/7/2023,Canada,39,Female,Laptop,1 Month
1648,Standard,340,22,2,713,,15,30-06-22,6/7/2023,United Kingdom,41,Female,Smartphone,1 Month
1649,Premium,340,23,2,719,,15,27-06-22,5/7/2023,Australia,30,Male,Tablet,1 Month
1650,Basic,340,23,2,719,,14,28-06-22,8/7/2023,Germany,32,Male,Tablet,1 Month
1651,Basic,339,22,2,750,,14,28-06-22,6/7/2023,France,38,Male,Smart TV,1 Month
1652,Premium,338,22,2,778,,11,29-06-22,8/7/2023,Brazil,38,Male,Tablet,1 Month
1653,Standard,338,22,2,778,,13,1/7/2022,6/7/2023,Mexico,32,Male,Smartphone,1 Month
1654,Standard,338,23,2,778,,14,3/7/2022,7/7/2023,Spain,27,Male,Tablet,1 Month
1655,Basic,338,23,2,778,,15,4/7/2022,6/7/2023,Italy,50,Female,Tablet,1 Month
1656,Premium,337,22,2,728,,10,10/7/2022,7/7/2023,Spain,30,Male,Smartphone,1 Month
1657,Standard,337,23,2,759,,11,23-07-22,6/7/2023,Spain,49,Male,Smartphone,1 Month
1658,Basic,337,23,2,759,,11,24-07-22,7/7/2023,United States,32,Female,Laptop,1 Month
1659,Standard,336,23,3,766,,14,26-07-22,6/7/2023,Canada,35,Male,Smartphone,1 Month
1660,Premium,336,23,2,766,,12,7/8/2022,8/7/2023,United States,44,Male,Tablet,1 Month
1661,Basic,336,23,2,808,,13,10/8/2022,5/7/2023,United States,49,Female,Laptop,1 Month
1662,Premium,335,23,2,759,,13,14-08-22,6/7/2023,Canada,39,Male,Smartphone,1 Month
1663,Standard,335,24,1,759,,12,16-08-22,6/7/2023,United Kingdom,38,Female,Smartphone,1 Month
1664,Basic,335,25,1,721,,10,20-08-22,8/7/2023,Australia,38,Female,Laptop,1 Month
1665,Standard,334,24,1,714,,11,25-08-22,5/7/2023,Germany,37,Male,Smartphone,1 Month
1666,Premium,334,24,1,750,,11,28-08-22,7/7/2023,France,28,Male,Laptop,1 Month
1667,Basic,334,25,1,781,,11,5/9/2022,6/7/2023,Brazil,49,Male,Tablet,1 Month
1668,Standard,333,25,1,781,,13,8/9/2022,8/7/2023,Mexico,33,Female,Tablet,1 Month
1669,Premium,333,25,1,794,,10,14-09-22,5/7/2023,Spain,48,Male,Tablet,1 Month
1670,Basic,333,25,1,794,,13,16-09-22,6/7/2023,Italy,34,Male,Tablet,1 Month
1671,Premium,332,24,1,794,,13,19-09-22,6/7/2023,Spain,39,Female,Smartphone,1 Month
1672,Basic,332,25,1,799,,15,23-09-22,7/7/2023,Spain,30,Male,Tablet,1 Month
1673,Standard,331,24,1,799,,10,29-09-22,7/7/2023,United States,37,Male,Tablet,1 Month
1674,Standard,331,24,1,799,,10,2/10/2022,6/7/2023,Canada,38,Male,Smart TV,1 Month
1675,Basic,331,25,1,799,,12,8/10/2022,5/7/2023,United States,42,Female,Laptop,1 Month
1676,Premium,330,24,1,757,,15,9/10/2022,7/7/2023,United States,35,Female,Laptop,1 Month
1677,Basic,330,24,1,758,,14,11/10/2022,8/7/2023,Canada,30,Male,Tablet,1 Month
1678,Standard,329,24,1,806,,15,14-10-22,9/7/2023,United Kingdom,48,Female,Smart TV,1 Month
1679,Premium,329,24,1,758,,14,16-10-22,6/7/2023,Australia,48,Male,Tablet,1 Month
1680,Basic,329,24,1,758,,13,18-10-22,7/7/2023,Germany,32,Male,Laptop,1 Month
1681,Premium,328,24,1,758,,15,22-10-22,7/7/2023,France,27,Male,Smart TV,1 Month
1682,Basic,328,24,1,786,,10,23-10-22,9/7/2023,Brazil,48,Female,Laptop,1 Month
1683,Standard,327,23,1,738,,12,26-10-22,6/7/2023,Mexico,33,Male,Laptop,1 Month
1684,Standard,327,24,1,738,,13,27-10-22,7/7/2023,Spain,28,Male,Smartphone,1 Month
1685,Basic,327,24,1,765,,15,31-10-22,7/7/2023,Italy,46,Male,Laptop,1 Month
1686,Premium,326,23,1,765,,11,1/11/2022,8/7/2023,Spain,40,Male,Laptop,1 Month
1687,Basic,326,24,1,765,,13,3/11/2022,5/7/2023,Spain,49,Male,Smartphone,1 Month
1688,Standard,325,23,1,794,,14,4/11/2022,6/7/2023,United States,41,Female,Tablet,1 Month
1689,Premium,325,24,1,781,,13,5/11/2022,7/7/2023,Canada,38,Male,Tablet,1 Month
1690,Basic,325,24,1,814,,13,5/11/2022,7/7/2023,United States,42,Female,Laptop,1 Month
1691,Premium,324,23,1,807,,13,5/11/2022,5/7/2023,United States,27,Female,Smart TV,1 Month
1692,Basic,324,24,1,817,,12,5/11/2022,6/7/2023,Canada,41,Female,Tablet,1 Month
1693,Standard,323,23,1,776,,13,3/11/2022,7/7/2023,United Kingdom,41,Female,Tablet,1 Month
1694,Standard,323,24,1,735,,11,27-10-22,7/7/2023,Australia,49,Male,Laptop,1 Month
1695,Basic,323,24,1,735,,14,24-10-22,4/7/2023,Germany,28,Female,Smartphone,1 Month
1696,Premium,322,23,1,737,,13,17-10-22,7/7/2023,France,44,Male,Laptop,1 Month
1697,Basic,322,24,1,737,,11,6/10/2022,7/7/2023,Brazil,47,Female,Tablet,1 Month
1698,Standard,321,23,1,690,,12,18-09-22,6/7/2023,Mexico,29,Male,Tablet,1 Month
1699,Premium,321,24,1,720,,10,17-09-22,4/7/2023,Spain,31,Female,Laptop,1 Month
1700,Basic,321,24,1,689,,12,13-09-22,8/7/2023,Italy,28,Female,Smart TV,1 Month
1701,Premium,320,23,1,698,,15,9/9/2022,7/7/2023,Spain,32,Male,Smart TV,1 Month
1702,Basic,320,24,1,726,,12,2/9/2022,7/7/2023,Spain,43,Male,Smartphone,1 Month
1703,Standard,319,23,1,769,,13,1/9/2022,6/7/2023,United States,48,Male,Smart TV,1 Month
1704,Standard,319,24,1,769,,10,16-08-22,7/7/2023,Canada,28,Male,Laptop,1 Month
1705,Basic,319,24,1,769,,14,17-08-22,7/7/2023,United States,31,Female,Tablet,1 Month
1706,Premium,318,23,1,738,,15,29-07-22,7/7/2023,United States,47,Male,Laptop,1 Month
1707,Basic,318,24,1,738,,13,28-07-22,6/7/2023,Canada,39,Female,Smartphone,1 Month
1708,Standard,317,23,0,699,,13,25-07-22,7/7/2023,United Kingdom,35,Male,Smartphone,1 Month
1709,Premium,317,24,0,699,,10,26-07-22,6/7/2023,Australia,42,Female,Smartphone,1 Month
1710,Basic,317,24,0,657,,11,17-07-22,7/7/2023,Germany,30,Male,Smart TV,1 Month
1711,Premium,316,23,0,657,,14,16-07-22,6/7/2023,France,34,Male,Smartphone,1 Month
1712,Basic,316,24,0,657,,11,17-07-22,9/7/2023,Brazil,35,Male,Smartphone,1 Month
1713,Standard,315,23,0,657,,12,16-07-22,6/7/2023,Mexico,31,Female,Tablet,1 Month
1714,Standard,315,24,0,654,,14,16-07-22,7/7/2023,Spain,36,Female,Tablet,1 Month
1715,Basic,315,24,0,650,,14,12/7/2022,6/7/2023,Italy,31,Female,Laptop,1 Month
1716,Premium,314,23,0,656,,11,10/7/2022,9/7/2023,Spain,32,Male,Smart TV,1 Month
1717,Basic,314,24,0,693,,10,8/7/2022,7/7/2023,Spain,46,Female,Smartphone,1 Month
1718,Standard,313,23,0,681,,15,29-06-22,7/7/2023,United States,30,Male,Tablet,1 Month
1719,Premium,313,24,0,711,,12,29-06-22,6/7/2023,Canada,46,Male,Laptop,1 Month
1720,Basic,313,24,0,711,,12,28-06-22,8/7/2023,United States,44,Female,Tablet,1 Month
1721,Basic,312,23,0,708,,12,29-06-22,6/7/2023,United States,34,Male,Tablet,1 Month
1722,Basic,311,23,0,758,,13,1/7/2022,8/7/2023,Canada,31,Male,Tablet,1 Month
1723,Standard,310,22,0,806,,13,2/7/2022,6/7/2023,United Kingdom,34,Male,Smart TV,1 Month
1724,Premium,310,23,0,806,,12,4/7/2022,8/7/2023,Australia,28,Male,Laptop,1 Month
1725,Basic,310,23,0,806,,10,8/7/2022,7/7/2023,Germany,36,Female,Smartphone,1 Month
1726,Basic,309,22,0,806,,14,20-07-22,9/7/2023,France,48,Female,Laptop,1 Month
1727,Premium,308,22,0,758,,13,23-07-22,6/7/2023,Brazil,40,Male,Smartphone,1 Month
1728,Standard,308,22,0,785,,15,26-07-22,7/7/2023,Mexico,35,Male,Smartphone,1 Month
1729,Standard,308,23,0,816,,11,30-07-22,7/7/2023,Spain,41,Male,Laptop,1 Month
1730,Basic,308,23,0,858,,10,8/8/2022,8/7/2023,Italy,28,Female,Smartphone,1 Month
1731,Premium,307,22,1,873,,12,13-08-22,5/7/2023,Spain,37,Male,Tablet,1 Month
1732,Standard,307,23,1,873,,12,14-08-22,7/7/2023,Spain,33,Male,Smartphone,1 Month
1733,Basic,307,23,1,908,,15,16-08-22,6/7/2023,United States,27,Female,Tablet,1 Month
1734,Standard,306,23,1,881,,14,19-08-22,8/7/2023,Canada,35,Male,Tablet,1 Month
1735,Premium,306,23,1,923,,10,27-08-22,6/7/2023,United States,27,Male,Smartphone,1 Month
1736,Basic,306,23,1,923,,15,4/9/2022,7/7/2023,United States,29,Female,Smartphone,1 Month
1737,Premium,305,23,1,944,,12,5/9/2022,6/7/2023,Canada,28,Female,Laptop,1 Month
1738,Standard,305,24,1,959,,12,13-09-22,8/7/2023,United Kingdom,33,Female,Smartphone,1 Month
1739,Basic,305,25,1,926,,10,16-09-22,5/7/2023,Australia,35,Female,Smartphone,1 Month
1740,Standard,304,24,1,939,,15,18-09-22,6/7/2023,Germany,37,Female,Laptop,1 Month
1741,Premium,304,24,1,949,,12,20-09-22,6/7/2023,France,31,Male,Smartphone,1 Month
1742,Basic,304,25,1,949,,13,29-09-22,7/7/2023,Brazil,27,Male,Laptop,1 Month
1743,Standard,303,25,1,949,,11,30-09-22,8/7/2023,Mexico,48,Male,Tablet,1 Month
1744,Premium,303,25,1,994,,15,4/10/2022,10/7/2023,Spain,30,Female,Smart TV,1 Month
1745,Basic,303,25,1,1006,,14,8/10/2022,7/7/2023,Italy,45,Male,Tablet,1 Month
1746,Premium,302,24,1,1042,,14,10/10/2022,7/7/2023,Spain,28,Male,Smart TV,1 Month
1747,Basic,302,25,1,1042,,12,12/10/2022,8/7/2023,Spain,30,Female,Laptop,1 Month
1748,Standard,301,24,1,1012,,15,14-10-22,10/7/2023,United States,48,Male,Smartphone,1 Month
1749,Standard,301,24,1,1012,,10,16-10-22,7/7/2023,Canada,37,Female,Laptop,1 Month
1750,Basic,301,25,1,975,,15,21-10-22,7/7/2023,United States,28,Female,Smartphone,1 Month
1751,Premium,300,24,1,996,,14,23-10-22,7/7/2023,United States,43,Female,Tablet,1 Month
1752,Basic,300,24,1,953,,10,25-10-22,9/7/2023,Canada,36,Male,Laptop,1 Month
1753,Standard,299,24,1,953,,15,26-10-22,6/7/2023,United Kingdom,47,Male,Laptop,1 Month
1754,Premium,299,24,1,953,,10,29-10-22,7/7/2023,Australia,42,Male,Smart TV,1 Month
1755,Basic,299,24,1,953,,15,31-10-22,7/7/2023,Germany,50,Male,Laptop,1 Month
1756,Premium,298,24,1,993,,13,2/11/2022,8/7/2023,France,41,Male,Tablet,1 Month
1757,Basic,298,24,1,1043,,13,3/11/2022,5/7/2023,Brazil,43,Male,Laptop,1 Month
1758,Standard,297,23,1,1092,,13,5/11/2022,7/7/2023,Mexico,35,Male,Laptop,1 Month
1759,Standard,297,24,1,1092,,10,6/11/2022,7/7/2023,Spain,51,Male,Smart TV,1 Month
1760,Basic,297,24,1,1092,,15,6/11/2022,7/7/2023,Italy,35,Male,Tablet,1 Month
1761,Premium,296,23,1,1132,,10,7/11/2022,5/7/2023,Spain,37,Male,Smart TV,1 Month
1762,Basic,296,24,1,1132,,10,4/11/2022,6/7/2023,Spain,28,Female,Smartphone,1 Month
1763,Standard,295,23,1,1104,,14,2/11/2022,7/7/2023,United States,32,Female,Smartphone,1 Month
1764,Premium,295,24,2,1072,,13,27-10-22,7/7/2023,Canada,37,Female,Tablet,1 Month
1765,Basic,295,24,2,1066,,11,18-10-22,5/7/2023,United States,37,Female,Tablet,1 Month
1766,Premium,294,23,2,1029,,12,7/10/2022,8/7/2023,United States,34,Female,Smart TV,1 Month
1767,Basic,294,24,2,1037,,15,4/10/2022,7/7/2023,Canada,30,Female,Tablet,1 Month
1768,Standard,293,23,2,1058,,14,17-09-22,7/7/2023,United Kingdom,35,Male,Tablet,1 Month
1769,Standard,293,24,2,1101,,14,15-09-22,6/7/2023,Australia,41,Female,Laptop,1 Month
1770,Basic,293,24,2,1105,,13,10/9/2022,8/7/2023,Germany,50,Female,Tablet,1 Month
1771,Premium,292,23,2,1103,,11,9/9/2022,8/7/2023,France,48,Female,Laptop,1 Month
1772,Basic,292,24,2,1103,,12,9/9/2022,8/7/2023,Brazil,29,Male,Smart TV,1 Month
1773,Standard,291,23,2,1103,,12,7/9/2022,6/7/2023,Mexico,37,Male,Tablet,1 Month
